content_id,content_type,title_english,maturity_rating,audio_languages,release_year,monetization_model,genre_normalized,synopsis_text,era_bucket,maturity_tags,cast_size,has_imdb_id,has_imdb_rating,director_names,actor_names,producer_names,storyline_tags,overall_tone_tags,tag_low_confidence
d9fdb466-edca-48f2-a255-864555ac349d,episode,Where is Zillur? - Hindi,U/A 13+,"[""HI""]",2023,SVOD,Thriller,"When ATS officer, Mahid's path collides with Neera's, he learns that she is looking for her missing husband, Zillur, who has been hiding from the police radar for a long time.",2020s,"[""Violence"", ""Mature themes"", ""Smoking""]",10,False,False,"[""Sunny Sanwar"", ""Faisal Ahmed""]","[""FS Nayeem"", ""Bidya Sinha Saha Mim"", ""Sumit Sen Gupta"", ""Nishat Priom"", ""AK Azad Shetu"", ""Shahriar Shajib"", ""Hasnat Ripon""]","[""COP Creation""]","[""missing_person"", ""fugitive_manhunt"", ""crime_investigation""]","[""tense"", ""suspenseful""]",False
f61b4407-fd91-4811-89e1-c2b20b56a6a5,episode,JKB in Action - Hindi,U/A 13+,"[""HI""]",2023,SVOD,Thriller,"Plagued by a string of murders, Mahid starts hunting down the members of the JKB terrorist group. While probing this situation, Mahid senses a possible link between Zillur and the JKB.",2020s,"[""Smoking"", ""Violence""]",10,False,False,"[""Sunny Sanwar"", ""Faisal Ahmed""]","[""FS Nayeem"", ""Bidya Sinha Saha Mim"", ""Sumit Sen Gupta"", ""Nishat Priom"", ""AK Azad Shetu"", ""Shahriar Shajib"", ""Hasnat Ripon""]","[""COP Creation""]","[""terrorism"", ""crime_investigation"", ""fugitive_manhunt""]","[""tense"", ""intense""]",False
d9d62fda-8b55-4241-96bf-095083b589d0,episode,Magicbox - Hindi,U/A 13+,"[""HI""]",2023,SVOD,Thriller,"As the JKB prepares for an attack that can shake Bangladesh to its core, Mahid becomes desperate to reach JKB's hideout based on the clues to a mysterious bike.",2020s,"[""Violence""]",10,False,False,"[""Sunny Sanwar"", ""Faisal Ahmed""]","[""FS Nayeem"", ""Bidya Sinha Saha Mim"", ""Sumit Sen Gupta"", ""Nishat Priom"", ""AK Azad Shetu"", ""Shahriar Shajib"", ""Hasnat Ripon""]","[""COP Creation""]","[""terrorism"", ""crime_investigation""]","[""tense"", ""suspenseful""]",False
90dcec88-9fd7-4a54-aa83-3049134dfa97,episode,Covert Mission - Hindi,U/A 13+,"[""HI""]",2023,SVOD,Thriller,"The police apprehend one of the JKB's prime members after they fail to meet a big target. As Mahid digs deeper into Zillur's profile, the latter's movements become even more conspicuous.",2020s,"[""Smoking"", ""Violence""]",10,False,False,"[""Sunny Sanwar"", ""Faisal Ahmed""]","[""FS Nayeem"", ""Bidya Sinha Saha Mim"", ""Sumit Sen Gupta"", ""Nishat Priom"", ""AK Azad Shetu"", ""Shahriar Shajib"", ""Hasnat Ripon""]","[""COP Creation""]","[""terrorism"", ""espionage_undercover"", ""crime_investigation""]","[""tense"", ""suspenseful""]",False
8dd609c0-2c71-430c-b5e1-a616dbfe1777,episode,Calm Before the Storm - Hindi,U/A 13+,"[""HI""]",2023,SVOD,Thriller,"When Neera meets Mahid to enquire about Zillur's whereabouts, she faces a hard truth. Meanwhile, unbeknownst to everyone, Mahid himself has become a prime target of the JKB.",2020s,"[""Smoking"", ""violence"", ""Foul Language""]",10,False,False,"[""Sunny Sanwar"", ""Faisal Ahmed""]","[""FS Nayeem"", ""Bidya Sinha Saha Mim"", ""Sumit Sen Gupta"", ""Nishat Priom"", ""AK Azad Shetu"", ""Shahriar Shajib"", ""Hasnat Ripon""]","[""COP Creation""]","[""terrorism"", ""life_threat"", ""missing_person""]","[""tense"", ""ominous""]",False
d39cce3f-06dc-4974-b81e-8b17351389f8,episode,New Plot - Hindi,U/A 13+,"[""HI""]",2023,SVOD,Thriller,"When Mahid's life comes under threat, his last encounter with Zillur flashes before his eyes. Later, Mahid plants Neera into a secret terrorist group to get closer to Zillur.",2020s,"[""Foul Language"", ""Violence""]",10,False,False,"[""Sunny Sanwar"", ""Faisal Ahmed""]","[""FS Nayeem"", ""Bidya Sinha Saha Mim"", ""Sumit Sen Gupta"", ""Nishat Priom"", ""AK Azad Shetu"", ""Shahriar Shajib"", ""Hasnat Ripon""]","[""COP Creation""]","[""terrorism"", ""espionage_undercover"", ""life_threat""]","[""tense"", ""suspenseful""]",False
f7308bcf-f5b9-450a-9e29-bd2a9098f768,episode,The War Begins - Hindi,U/A 13+,"[""HI""]",2023,SVOD,Thriller,"ATS catches Nazrul, a Black Micro group member, who had allegedly killed Mahid's wife. After entering the secret terrorist group, Neera's first task is to execute Mahid!",2020s,"[""Smoking"", ""Violence""]",10,False,False,"[""Sunny Sanwar"", ""Faisal Ahmed""]","[""FS Nayeem"", ""Bidya Sinha Saha Mim"", ""Sumit Sen Gupta"", ""Nishat Priom"", ""AK Azad Shetu"", ""Shahriar Shajib"", ""Hasnat Ripon""]","[""COP Creation""]","[""terrorism"", ""espionage_undercover"", ""betrayal"", ""life_threat""]","[""tense"", ""intense""]",False
e1a50a62-4cfe-4e8f-849e-928fd9d6b06c,episode,Disaster Strikes - Hindi,U/A 13+,"[""HI""]",2023,SVOD,Thriller,"When Mahid takes refuge at a hideout to escape the JKB, Neera comes under the terrorist group's surveillance. Meanwhile, Mahid gets a startling revelation from Zillur's diary.",2020s,"[""Smoking"", ""Violence""]",4,False,False,"[""Sunny Sanwar"", ""Faisal Ahmed""]","[""FS Nayeem""]","[""COP Creation""]","[""terrorism"", ""espionage_undercover"", ""life_threat""]","[""tense"", ""suspenseful""]",False
b9f19c6c-8d19-4dd6-92c8-85b3640f8fd7,episode,Maneuver - Hindi,U/A 13+,"[""HI""]",2023,SVOD,Thriller,"Angered by the situation, Mahid is desperate to reach Zillur on Neera's tip. On the other hand, Neera is on her way toward her target at the behest of the terrorist group.",2020s,"[""Smoking"", ""Violence""]",10,False,False,"[""Sunny Sanwar"", ""Faisal Ahmed""]","[""FS Nayeem"", ""Bidya Sinha Saha Mim"", ""Sumit Sen Gupta"", ""Nishat Priom"", ""AK Azad Shetu"", ""Shahriar Shajib"", ""Hasnat Ripon""]","[""COP Creation""]","[""terrorism"", ""espionage_undercover"", ""fugitive_manhunt""]","[""tense"", ""suspenseful""]",False
b2d64225-598e-403d-b543-7de3f501f624,episode,Zillur Chronicle - Hindi,U/A 13+,"[""HI""]",2023,SVOD,Thriller,"Mahid plans to derail JKB's plan of a devastating attack by using Neera as a shield. But, leaving everyone stunned, Neera proceeds to eliminate her target in her quest for revenge.",2020s,"[""Violence""]",10,False,False,"[""Sunny Sanwar"", ""Faisal Ahmed""]","[""FS Nayeem"", ""Bidya Sinha Saha Mim"", ""Sumit Sen Gupta"", ""Nishat Priom"", ""AK Azad Shetu"", ""Shahriar Shajib"", ""Hasnat Ripon""]","[""COP Creation""]","[""terrorism"", ""betrayal"", ""espionage_undercover""]","[""tense"", ""intense""]",False
52786c60-3c16-47e9-8d37-b3cff49f07dc,episode,Jonmodinei Mrityu,U/A 13+,"[""BN""]",2023,SVOD,Mystery Drama,"A sudden death at Kumudini Bhavan casts a shadow of mourning on everyone. As police officer Hochi arrives for investigation, he meets the eccentric Anushree.",2020s,"[""Violence"", ""Smoking"", ""Foul Language""]",7,False,False,"[""Arkadeep Mallika Nath""]","[""Ushasi Ray"", ""Ambarish Bhattacharya"", ""Anashua Majumdar"", ""Rishav Basu"", ""Arunima Haldar""]","[""Mahabahu Motion Pictures""]","[""murder_mystery"", ""crime_investigation""]","[""mysterious"", ""dramatic""]",False
0c7e18a3-687c-4c2c-8a8e-46eab1ca989f,episode,Dwitiyo Mrityu,U/A 13+,"[""BN""]",2023,SVOD,Mystery Drama,"As everyone begins to suspect Swatilekha Devi's grandson post-interrogation, Anushree helps the police discover another body.",2020s,"[""Smoking"", ""Foul Language"", ""Substance Use"", ""Violence""]",7,False,False,"[""Arkadeep Mallika Nath""]","[""Ushasi Ray"", ""Ambarish Bhattacharya"", ""Anashua Majumdar"", ""Rishav Basu"", ""Arunima Haldar""]","[""Mahabahu Motion Pictures""]","[""murder_mystery"", ""crime_investigation""]","[""mysterious"", ""tense""]",False
ab231d7c-db86-4ef9-b3b0-1affe07aed76,episode,Tritiyo Mrityu,U/A 13+,"[""BN""]",2023,SVOD,Mystery Drama,"From Janhabi to Rwick, everyone in the hostel seems to be in two minds. In the middle of the investigation, another surprising death further complicates things.",2020s,"[""Substance Use"", ""Violence"", ""Foul Language""]",7,False,False,"[""Arkadeep Mallika Nath""]","[""Ushasi Ray"", ""Ambarish Bhattacharya"", ""Anashua Majumdar"", ""Rishav Basu"", ""Arunima Haldar""]","[""Mahabahu Motion Pictures""]","[""murder_mystery"", ""crime_investigation""]","[""mysterious"", ""tense""]",False
949795a2-c859-430f-826d-a32cbeb4967c,episode,Sutro,A 18+,"[""BN""]",2023,SVOD,Mystery Drama,"On Anushree's insistence, the police starts probing about a suspicious headphone found at one of the crime scenes. Amidst Rwick's treatment, the police suspects a person close to them.",2020s,"[""Mature themes"", ""Foul Language"", ""Violence""]",6,False,False,"[""Arkadeep Mallika Nath""]","[""Ushasi Ray"", ""Ambarish Bhattacharya"", ""Anashua Majumdar"", ""Rishav Basu"", ""Arunima Haldar""]",[],"[""murder_mystery"", ""crime_investigation""]","[""mysterious"", ""suspenseful""]",False
5c76e30a-5cad-426a-8cb0-c86611435584,episode,Ami Durbake Marini,U/A 13+,"[""BN""]",2023,SVOD,Mystery Drama,"Although the police nabs the culprit behind the subsequent murders, Durba's killer is still at large. Meanwhile, Anushree learns about Raya who had the same fate as Durba.",2020s,"[""Smoking"", ""Substance Use"", ""Foul Language""]",6,False,False,"[""Arkadeep Mallika Nath""]","[""Ushasi Ray"", ""Ambarish Bhattacharya"", ""Anashua Majumdar"", ""Rishav Basu"", ""Arunima Haldar""]",[],"[""murder_mystery"", ""crime_investigation""]","[""mysterious"", ""dark""]",False
b94f44d3-e76e-4b41-8bb8-0f942e83f542,episode,Dwitiyo Sutro,U/A 13+,"[""BN""]",2023,SVOD,Mystery Drama,Investigation reveals that the deaths of Durba and Raya had a pattern. The poison found in Durba's body stuns Hochi and Anushree who are desperate to unmask the killer.,2020s,"[""Violence"", ""Foul Language""]",6,False,False,"[""Arkadeep Mallika Nath""]","[""Ushasi Ray"", ""Ambarish Bhattacharya"", ""Anashua Majumdar"", ""Rishav Basu"", ""Arunima Haldar""]",[],"[""murder_mystery"", ""crime_investigation""]","[""mysterious"", ""tense""]",False
134d2e66-d0ea-4576-8db9-bdf7ab2a09d7,episode,Rakshak e Bhakshak,U/A 13+,"[""BN""]",2023,SVOD,Mystery Drama,Anushree realizes the killer might be hiding in plain sight at Kumudini Bhavan. But the killer plots to kill Anushree herself to sweep everything under the rug!,2020s,"[""Suicide"", ""Violence""]",6,False,False,"[""Arkadeep Mallika Nath""]","[""Ushasi Ray"", ""Ambarish Bhattacharya"", ""Anashua Majumdar"", ""Rishav Basu"", ""Arunima Haldar""]",[],"[""murder_mystery"", ""crime_investigation"", ""life_threat""]","[""tense"", ""suspenseful""]",False
9e544ee0-2e56-4f29-893f-232d49663c20,episode,The Cheshire Cat - Hindi,U/A 13+,"[""HI""]",2023,SVOD,Comedy Drama,"Avnish, an exhausted middle-aged man constantly harassed by his boss, neighbours, and secret lover, returns home to find no trace of his wife.",2020s,"[""Smoking"", ""Foul Language"", ""Mature themes""]",6,False,False,"[""Joydeep Mukherjee""]","[""Anirban Chakrabarti"", ""Biswanath Basu"", ""Loknath Dey"", ""Rayati Bhattacharya""]","[""SVF Entertainment Pvt Ltd""]","[""missing_person"", ""extramarital_affair"", ""domestic_conflict""]","[""comedic"", ""mysterious""]",False
0d757e3f-e9c2-420c-9d18-8c1dd870f67d,episode,Missing Mrs - Hindi,U/A 13+,"[""HI""]",2023,SVOD,Comedy Drama,"As the hope of Kumkum's return gradually fades, Avnish becomes uneasy with the situation. When Kanai suggests calling the police, Abanish panics.",2020s,"[""Smoking"", ""Foul Language"", ""Mature themes""]",6,False,False,"[""Joydeep Mukherjee""]","[""Anirban Chakrabarti"", ""Biswanath Basu"", ""Loknath Dey"", ""Rayati Bhattacharya""]","[""SVF Entertainment Pvt Ltd""]","[""missing_person"", ""deception_disguise""]","[""comedic"", ""tense""]",False
0848ed03-436b-4422-9c2b-6ccfb4c56b37,episode,Avnish Finish - Hindi,U/A 13+,"[""HI""]",2023,SVOD,Comedy Drama,"The police come to the house in disguise on Avnish's request, but there is still no trace of Kumkum. Things turn worse when Abanish's crooked answers make the police suspect him.",2020s,"[""Smoking"", ""Foul Language"", ""Mature themes""]",6,False,False,"[""Joydeep Mukherjee""]","[""Anirban Chakrabarti"", ""Biswanath Basu"", ""Loknath Dey"", ""Rayati Bhattacharya""]","[""SVF Entertainment Pvt Ltd""]","[""missing_person"", ""deception_disguise"", ""comedy_of_errors""]","[""comedic"", ""tense""]",False
466fef70-200b-4205-a601-4986b0b679db,episode,Inspector Calls - Hindi,U/A 13+,"[""HI""]",2023,SVOD,Comedy Drama,"The neighbours' insatiable curiosity about Kumkum annoys Avnish. When he visits an astrologer to get a clue on Kumkum's whereabouts, the police arrives with unexpected news.",2020s,"[""Smoking"", ""Mature themes"", ""Alcohol""]",6,False,False,"[""Joydeep Mukherjee""]","[""Anirban Chakrabarti"", ""Biswanath Basu"", ""Loknath Dey"", ""Rayati Bhattacharya""]","[""SVF Entertainment Pvt Ltd""]","[""missing_person"", ""comedy_of_errors""]","[""comedic"", ""suspenseful""]",False
56912c6f-373b-4076-80ac-cd59d7720744,episode,Dumb Charade - Hindi,U/A 13+,"[""HI""]",2023,SVOD,Comedy Drama,"After identifying her at the police station in the dark, the wife's strange behaviour makes Avnish a little anxious. But, in the morning, Avnish gets stunned by her sight.",2020s,"[""Alcohol"", ""Smoking""]",6,False,False,"[""Joydeep Mukherjee""]","[""Anirban Chakrabarti"", ""Biswanath Basu"", ""Loknath Dey"", ""Rayati Bhattacharya""]","[""SVF Entertainment Pvt Ltd""]","[""mistaken_identity"", ""comedy_of_errors""]","[""comedic"", ""mysterious""]",False
29638fdc-e966-49cb-83d1-d3d5d4431cf4,episode,Solace - Hindi,U/A 13+,"[""HI""]",2023,SVOD,Comedy Drama,"As Avnish tries to interact with this unknown woman, Kumkum's parents rush in with disturbing news. Amid truth and lies, will Avnish be able to abandon her?",2020s,"[""Foul Language"", ""Smoking"", ""Alcohol""]",6,False,False,"[""Joydeep Mukherjee""]","[""Anirban Chakrabarti"", ""Biswanath Basu"", ""Loknath Dey"", ""Rayati Bhattacharya""]","[""SVF Entertainment Pvt Ltd""]","[""mistaken_identity"", ""deception_disguise"", ""comedy_of_errors""]","[""comedic"", ""dramatic""]",False
b17fd3eb-9aae-4303-95a1-8122e9648c55,episode,Prima Facie,U/A 13+,"[""BN""]",2023,SVOD,Mystery Drama,"When Reza, the Kepler estate's attorney, plans to spend a night with the estate's PR manager Natasha, before a crucial hearing, a murder turns the lustrous night into a nightmare.",2020s,"[""Smoking"", ""Alcohol"", ""Mature themes"", ""Sexual Content"", ""Foul Language"", ""Gore""]",9,False,False,"[""Yasir Al Haq""]","[""Afran Nisho"", ""Intekhab Dinar"", ""Zakia Bari Mamo"", ""Imtiaz Barshon"", ""Afia Tabassum Borno"", ""Irfan Rony"", ""Shahed Ali"", ""Q Nawshaba Ahmed""]",[],"[""murder_mystery"", ""extramarital_affair"", ""legal_case_trial""]","[""dark"", ""tense""]",False
8a61a740-7ae4-4c7c-acab-2a8a1f41a079,episode,Death Knock,U/A 13+,"[""BN""]",2023,SVOD,Mystery Drama,"After rushing to the hotel, Reza finds that he has fallen into a huge trap due to the pistol he left behind and that his foes wait there to witness his downfall.",2020s,"[""Violence"", ""Foul Language"", ""Smoking"", ""Alcohol"", ""Mature themes"", ""Suicide""]",9,False,False,"[""Yasir Al Haq""]","[""Afran Nisho"", ""Intekhab Dinar"", ""Zakia Bari Mamo"", ""Imtiaz Barshon"", ""Afia Tabassum Borno"", ""Irfan Rony"", ""Shahed Ali"", ""Q Nawshaba Ahmed""]",[],"[""cover_up"", ""betrayal"", ""murder_mystery""]","[""tense"", ""suspenseful""]",False
936cdb4e-b142-412c-99a8-e92f9b97aacd,episode,Brain Dump,U/A 13+,"[""BN""]",2023,SVOD,Mystery Drama,"Rakib's plot drags Rini into this murderous frenzy. Despite getting trapped, Reza tries to join the dots between Altaf and Natasha's acquaintance and the situation at hand.",2020s,"[""Violence"", ""Foul Language"", ""Smoking"", ""Alcohol"", ""Mature themes"", ""Suicide""]",9,False,False,"[""Yasir Al Haq""]","[""Afran Nisho"", ""Intekhab Dinar"", ""Zakia Bari Mamo"", ""Imtiaz Barshon"", ""Afia Tabassum Borno"", ""Irfan Rony"", ""Shahed Ali"", ""Q Nawshaba Ahmed""]",[],"[""murder_mystery"", ""deception_disguise"", ""betrayal""]","[""tense"", ""dark""]",False
129dfa0f-e7fa-4b7a-96ba-f487a41bb32f,episode,House Mouse,U/A 13+,"[""BN""]",2023,SVOD,Mystery Drama,"Natasha and Altaf's rift at the hotel sparks new mysteries. As they press Reza to lose Kepler's case, a sudden gunshot silences everyone.",2020s,"[""Violence"", ""Foul Language"", ""Smoking"", ""Alcohol"", ""Mature themes"", ""Suicide""]",9,False,False,"[""Yasir Al Haq""]","[""Afran Nisho"", ""Intekhab Dinar"", ""Zakia Bari Mamo"", ""Imtiaz Barshon"", ""Afia Tabassum Borno"", ""Irfan Rony"", ""Shahed Ali"", ""Q Nawshaba Ahmed""]",[],"[""murder_mystery"", ""betrayal"", ""legal_case_trial""]","[""tense"", ""suspenseful""]",False
9a4bf9a2-6a5f-44a1-8cb7-0ae5a5c4e216,episode,Leverage,U/A 13+,"[""BN""]",2023,SVOD,Mystery Drama,"While everyone is busy pinning the blame on each other, the hotel's executive manager Shofiq's secret connection with Natasha stuns everyone.",2020s,"[""Smoking"", ""Violence"", ""Foul Language"", ""Alcohol""]",9,False,False,"[""Yasir Al Haq""]","[""Afran Nisho"", ""Intekhab Dinar"", ""Zakia Bari Mamo"", ""Imtiaz Barshon"", ""Afia Tabassum Borno"", ""Irfan Rony"", ""Shahed Ali"", ""Q Nawshaba Ahmed""]",[],"[""betrayal"", ""deception_disguise"", ""murder_mystery""]","[""suspenseful"", ""tense""]",False
4a867d97-d485-4f91-902e-462e47b40e9b,episode,Soul Dance,U/A 13+,"[""BN""]",2023,SVOD,Mystery Drama,"Ambition and greed ushered Natasha into the pit of destruction. But, at the end of treachery this dawn, will the real murderer be caught in this maze of ?",2020s,"[""Violence"", ""Foul Language"", ""Smoking"", ""Alcohol"", ""Mature themes"", ""Suicide"", ""Rape""]",9,False,False,"[""Yasir Al Haq""]","[""Afran Nisho"", ""Intekhab Dinar"", ""Zakia Bari Mamo"", ""Imtiaz Barshon"", ""Afia Tabassum Borno"", ""Irfan Rony"", ""Shahed Ali"", ""Q Nawshaba Ahmed""]",[],"[""murder_mystery"", ""betrayal""]","[""dark"", ""tragic""]",False
b9f452b1-5c6c-4799-a7da-7f9f9cac0c48,episode,First blood,U/A 13+,"[""BN""]",2023,SVOD,Thriller,"A disoriented Romit Sen is found in his car covered in blood, while his protégé, Diti, is nowhere to be found. Diti's mother, DCP Brinda Basu's relentless search begins!",2020s,"[""Violence"", ""Smoking"", ""Alcohol"", ""Foul Language""]",8,False,False,"[""Ayan Chakraborti""]","[""Swastika Mukherjee"", ""Tota Roy Choudhury"", ""Paran Bandopadhyay"", ""Somashri Bhattacharya"", ""Koneenica Banerjee"", ""Saoli Chattopadhyay""]","[""hoichoi""]","[""missing_person"", ""crime_investigation"", ""life_threat""]","[""tense"", ""suspenseful""]",False
0d10afef-7467-4e71-8cf3-521881c02828,episode,Missing girl,U/A 13+,"[""BN""]",2023,SVOD,Thriller,"When the evidence points fingers at Romit Sen, Brinda's interrogation of Romit gets heated. Meanwhile, the police find a hit-and-run victim resembling Diti.",2020s,"[""Violence"", ""Smoking"", ""Alcohol"", ""Foul Language""]",8,False,False,"[""Ayan Chakraborti""]","[""Swastika Mukherjee"", ""Tota Roy Choudhury"", ""Paran Bandopadhyay"", ""Somashri Bhattacharya"", ""Koneenica Banerjee"", ""Saoli Chattopadhyay""]","[""hoichoi""]","[""missing_person"", ""crime_investigation""]","[""tense"", ""suspenseful""]",False
5dcf1484-dfde-45aa-816e-c94e5051c74c,episode,Single mother,U/A 13+,"[""BN""]",2023,SVOD,Thriller,"The news of Diti's disappearance and Romit's arrest spreads like wildfire. While the witnesses give contrasting statements, the forensic team notices something unusual.",2020s,"[""Suitable for persons aged 13 and above and under parental guidance for people under age of 13""]",8,False,False,"[""Ayan Chakraborti""]","[""Swastika Mukherjee"", ""Tota Roy Choudhury"", ""Paran Bandopadhyay"", ""Somashri Bhattacharya"", ""Koneenica Banerjee"", ""Saoli Chattopadhyay""]","[""hoichoi""]","[""missing_person"", ""crime_investigation""]","[""tense"", ""mysterious""]",False
a25fd176-49a0-4fb8-9818-d8a243179db8,episode,Toxic relationship,U/A 13+,"[""BN""]",2023,SVOD,Thriller,"The leaked texts between Romit and Diti cause a public uproar. As Brinda tries to verify those texts by confronting Romit, it takes her to an unknown threshold.",2020s,"[""Suitable for persons aged 13 and above and under parental guidance for people under age of 13""]",8,False,False,"[""Ayan Chakraborti""]","[""Swastika Mukherjee"", ""Tota Roy Choudhury"", ""Paran Bandopadhyay"", ""Somashri Bhattacharya"", ""Koneenica Banerjee"", ""Saoli Chattopadhyay""]","[""hoichoi""]","[""extramarital_affair"", ""crime_investigation"", ""missing_person""]","[""tense"", ""dramatic""]",False
753f3542-96b9-4c0c-9ea3-34e1d7ac6386,episode,The sweeper,U/A 13+,"[""BN""]",2023,SVOD,Thriller,"When Diti's whereabouts continue to elude everyone, Brinda seeks the help of Mahendra Gupta aka the Sweeper, a forensic legend infamous for his mercurial nature.",2020s,"[""Violence"", ""Smoking"", ""Suicide"", ""Foul Language"", ""Alcohol"", ""Substance Abuse""]",8,False,False,"[""Ayan Chakraborti""]","[""Swastika Mukherjee"", ""Tota Roy Choudhury"", ""Paran Bandopadhyay"", ""Somashri Bhattacharya"", ""Koneenica Banerjee"", ""Saoli Chattopadhyay""]","[""hoichoi""]","[""crime_investigation"", ""missing_person""]","[""tense"", ""mysterious""]",False
ca3d77ad-e5e6-4da6-9d64-5405efda41d4,episode,Hit & run,U/A 13+,"[""BN""]",2023,SVOD,Thriller,"Diti's disappearance creates a void in Brinda's mind. Panic-stricken after learning about the hit-and-run case from Sahana, Brinda visits the morgue to identify the victim.",2020s,"[""Substance Abuse"", ""Foul Language"", ""Violence""]",8,False,False,"[""Ayan Chakraborti""]","[""Swastika Mukherjee"", ""Tota Roy Choudhury"", ""Paran Bandopadhyay"", ""Somashri Bhattacharya"", ""Koneenica Banerjee"", ""Saoli Chattopadhyay""]","[""hoichoi""]","[""missing_person"", ""crime_investigation"", ""life_threat""]","[""tense"", ""tragic""]",False
5095c32d-0555-4875-855c-657a6a5f46ba,episode,The Comeback Story - Hindi,U/A 13+,"[""HI""]",2023,SVOD,Mystery Drama,"When a viral video indicates a dark secret behind a famous actor's apparent suicide, the Crime Investigation Department orders ASP Golam Mamun to reopen the case. But soon, he starts suffering from a dilemma - is it merely a suicide or a murder?",2020s,"[""Smoking"", ""Alcohol"", ""Foul Language""]",11,False,False,"[""Taneem Rahman Angshu"", ""Tauquir Ahmed""]","[""Ziaul Faruq Apurba"", ""Yash Rohan"", ""Abu Hurayra Tanvir"", ""Tama Mirza"", ""Shahnaz Sumi"", ""Tania Ahmed"", ""Tariq Anam Khan"", ""Gazi Rakayet""]","[""Alpha I Studios Ltd""]","[""murder_mystery"", ""cover_up"", ""crime_investigation""]","[""mysterious"", ""tense""]",False
6bc1ba11-33b9-4d21-9a4c-ff5d0f0ccd7b,episode,Hostile Life - Hindi,U/A 13+,"[""HI""]",2023,SVOD,Mystery Drama,"Mamun begins the investigation with Arman Rahman's childhood friend and producer, Faruk Hassan Banna. Meanwhile, the accused videographer Shanto's demeanour sparks Mamun's suspicion.",2020s,"[""Smoking"", ""Violence""]",11,False,False,"[""Taneem Rahman Angshu"", ""Tauquir Ahmed""]","[""Ziaul Faruq Apurba"", ""Yash Rohan"", ""Abu Hurayra Tanvir"", ""Tama Mirza"", ""Shahnaz Sumi"", ""Tania Ahmed"", ""Tariq Anam Khan"", ""Gazi Rakayet""]","[""Alpha I Studios Ltd""]","[""crime_investigation"", ""murder_mystery"", ""deception_disguise""]","[""mysterious"", ""suspenseful""]",False
a7e4e406-dcba-4c51-a81a-8563be04266d,episode,The Storm Inside - Hindi,U/A 13+,"[""HI""]",2023,SVOD,Mystery Drama,"Mamun traces Arman's former wife, Sabina, to gather more details about the death and gets to know much more than he had expected. Mamun gets hold of Arman's old fling, Sabnam.",2020s,"[""Smoking"", ""Alcohol"", ""Violence"", ""Mature Themes"", ""Suicide""]",11,False,False,"[""Taneem Rahman Angshu"", ""Tauquir Ahmed""]","[""Ziaul Faruq Apurba"", ""Yash Rohan"", ""Abu Hurayra Tanvir"", ""Tama Mirza"", ""Shahnaz Sumi"", ""Tania Ahmed"", ""Tariq Anam Khan"", ""Gazi Rakayet""]","[""Alpha I Studios Ltd""]","[""crime_investigation"", ""extramarital_affair"", ""family_secrets""]","[""mysterious"", ""dramatic""]",False
c74b21e3-3f49-4f36-8dd2-eab285502bc7,episode,A Deception Called Love - Hindi,U/A 13+,"[""HI""]",2023,SVOD,Mystery Drama,"Plagued by personal problems, Arman became intolerant of the people. Desperate to seek justice, Arman's mother raises difficult questions in the media, which informs Mamun of a mysterious man named Khaled Shikdar.",2020s,"[""Smoking"", ""Alcohol"", ""Violence""]",10,False,False,"[""Taneem Rahman Angshu"", ""Tauquir Ahmed""]","[""Ziaul Faruq Apurba"", ""Yash Rohan"", ""Abu Hurayra Tanvir"", ""Tama Mirza"", ""Shahnaz Sumi"", ""Tania Ahmed"", ""Tariq Anam Khan"", ""Gazi Rakayet""]",[],"[""crime_investigation"", ""murder_mystery"", ""family_conflict""]","[""mysterious"", ""tense""]",False
c28bcfcd-1bfa-45e8-af15-dadd1bf06d38,episode,Ups and Downs - Hindi,U/A 13+,"[""HI""]",2023,SVOD,Mystery Drama,"The mysterious disappearance of Arman's manager raises many questions. When Rajib decides to help Mamun with unknown details of Arman, Rajib's daughter, Naima, gets to know about Mamun's sinister past.",2020s,"[""Smoking"", ""Violence""]",11,False,False,"[""Taneem Rahman Angshu"", ""Tauquir Ahmed""]","[""Ziaul Faruq Apurba"", ""Yash Rohan"", ""Abu Hurayra Tanvir"", ""Tama Mirza"", ""Shahnaz Sumi"", ""Tania Ahmed"", ""Tariq Anam Khan"", ""Gazi Rakayet""]","[""Alpha I Studios Ltd""]","[""missing_person"", ""crime_investigation"", ""family_secrets""]","[""mysterious"", ""tense""]",False
79942941-4539-4a62-b8cf-53df68d9d409,episode,Change of Heart - Hindi,U/A 13+,"[""HI""]",2023,SVOD,Mystery Drama,"Mamun discovers that Arman's affair with Shabnam influenced Arman to take a drastic step. When Mamun appoints Naima and Shanto to become his informers, Shefali's foul play comes to light.",2020s,"[""Smoking"", ""Alcohol"", ""Violence"", ""Foul Language"", ""Mature themes""]",11,False,False,"[""Taneem Rahman Angshu"", ""Tauquir Ahmed""]","[""Ziaul Faruq Apurba"", ""Yash Rohan"", ""Abu Hurayra Tanvir"", ""Tama Mirza"", ""Shahnaz Sumi"", ""Tania Ahmed"", ""Tariq Anam Khan"", ""Gazi Rakayet""]","[""Alpha I Studios Ltd""]","[""extramarital_affair"", ""betrayal"", ""deception_disguise""]","[""dramatic"", ""dark""]",False
